country_id,country,country_iso3,age,age_imputed,age_cohort,gender_raw,gender,gender_male,education_level,higher_education,occupation_group,urbanization,urbanization_score,weight_national,weight_eu28,consumer_freq_raw,consumer_freq_label,consumer_freq_score,is_consumer,provider_freq_raw,provider_freq_label,provider_freq_score,is_provider,user_profile,is_prosumer,is_active_user,cons_sector_transport,cons_sector_accommodation,cons_sector_food_services,cons_sector_household_services,cons_sector_professional_services,cons_sector_collaborative_finance,consumer_sector_breadth,prov_sector_transport,prov_sector_accommodation,prov_sector_food_services,prov_sector_household_services,prov_sector_professional_services,prov_sector_collaborative_finance,provider_sector_breadth,total_sector_activity,active_in_transport,active_in_accommodation,active_in_food_services,active_in_household_services,active_in_professional_services,active_in_collaborative_finance,unique_sector_breadth,substitution_label,substitution_score,is_substitutor,adv_cheaper,adv_wider,adv_convenient,adv_ratings,adv_social,adv_exchange,adv_economic_score,adv_functional_score,adv_information_score,adv_social_score,disadv_q5_1,disadv_q5_2,disadv_q5_3,disadv_q5_4,disadv_q5_5,disadv_q5_6,prov_mot_q11_1,prov_mot_q11_2,prov_mot_q11_3,prov_mot_q11_4,prov_mot_q11_5,prov_mot_q11_6,prov_mot_q11_7,prov_mot_q11_8,prov_mot_economic,prov_mot_flexibility,prov_mot_innovation,prov_mot_sustainability,recommendation_raw,recommendation_label,recommend_high,recommend_positive,future_offer_intent
4,Greece,GRC,19,19,15-24,2,Female,0,Still Studying,0,Self-employed,Large Town,3.0,1.0799,0.6094,2,Once or few times,1,1,3,Occasionally,2,1,Prosumer,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,New Demand Created,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,68,68,65+,1,Male,1,16-19 yrs,0,Not Working / Retired / Student,Rural,1.0,1.0286,0.580451,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,1,1,0,1,1,0,4,0,0,0,0,0,0,0,4,1,1,0,1,1,0,4,Complete Replacement,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,33,33,25-34,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.9597,0.54157,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,3,Complete Replacement,2,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,38,38,35-44,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.8178,0.461494,3,Occasionally,2,1,3,Occasionally,2,1,Prosumer,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,No Substitution,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,28,28,25-34,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,1.1677,0.658947,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,3,Partial Replacement,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,34,34,25-34,1,Male,1,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,1.1677,0.658947,2,Once or few times,1,1,2,Once or few times,1,1,Prosumer,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,Partial Replacement,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,39,39,35-44,1,Male,1,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,1.1677,0.658947,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Partial Replacement,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,50,50,45-54,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.6307,0.355911,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,48,48,45-54,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Rural,1.0,1.0643,0.600597,3,Occasionally,2,1,3,Occasionally,2,1,Prosumer,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Partial Replacement,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,31,31,25-34,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Large Town,3.0,1.2831,0.724068,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,Coexists with Traditional,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,70,70,65+,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,1.3944,0.786876,2,Once or few times,1,1,2,Once or few times,1,1,Prosumer,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,New Demand Created,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,21,21,15-24,2,Female,0,Still Studying,0,Not Working / Retired / Student,Large Town,3.0,1.2803,0.722488,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,Coexists with Traditional,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,45,45,45-54,2,Female,0,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,0.6112,0.344907,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,31,31,25-34,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.9597,0.54157,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,New Demand Created,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,56,56,55-64,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.6014,0.339377,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Substitution,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,24,24,15-24,1,Male,1,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,1.4059,0.793366,4,Regularly,3,1,3,Occasionally,2,1,Prosumer,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,New Demand Created,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,19,19,15-24,1,Male,1,16-19 yrs,0,Employee,Small/Mid Town,2.0,1.4059,0.793366,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Complete Replacement,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,59,59,55-64,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Large Town,3.0,0.6074,0.342763,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,Coexists with Traditional,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,24,24,15-24,2,Female,0,Still Studying,0,Employee,Small/Mid Town,2.0,0.7491,0.422726,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,Complete Replacement,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,48,48,45-54,2,Female,0,Still Studying,0,Self-employed,Small/Mid Town,2.0,0.6165,0.347898,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,Complete Replacement,2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,44,44,35-44,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.6165,0.347898,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,New Demand Created,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,"No, definitely not",0,0,0
4,Greece,GRC,35,35,35-44,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,1.2842,0.724689,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,1,1,0,0,4,0,0,0,0,0,0,0,4,1,1,1,1,0,0,4,Partial Replacement,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,45,45,45-54,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,0.7902,0.445919,4,Regularly,3,1,4,Regularly,3,1,Prosumer,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,Partial Replacement,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,35,35,35-44,2,Female,0,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,1.0582,0.597155,2,Once or few times,1,1,2,Once or few times,1,1,Prosumer,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,3,0,1,0,0,1,0,2,New Demand Created,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,42,42,35-44,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Large Town,3.0,0.8624,0.486662,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,No Substitution,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,"No, not really",0,0,0
4,Greece,GRC,38,38,35-44,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,1.1677,0.658947,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,1,1,1,1,1,0,5,0,0,0,0,0,0,0,5,1,1,1,1,1,0,5,Coexists with Traditional,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,24,24,15-24,2,Female,0,Still Studying,0,Not Working / Retired / Student,Large Town,3.0,1.4337,0.809054,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,29,29,25-34,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Large Town,3.0,1.2831,0.724068,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Coexists with Traditional,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,60,60,55-64,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Large Town,3.0,0.6074,0.342763,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Partial Replacement,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,"No, definitely not",0,0,0
4,Greece,GRC,40,40,35-44,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,0.9068,0.511718,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,Coexists with Traditional,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,23,23,15-24,1,Male,1,Still Studying,0,Not Working / Retired / Student,Large Town,3.0,1.8481,1.042904,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,Coexists with Traditional,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,22,22,15-24,2,Female,0,Still Studying,0,Not Working / Retired / Student,Large Town,3.0,1.4594,0.823556,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,3,Coexists with Traditional,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,33,33,25-34,1,Male,1,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,1.1677,0.658947,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Complete Replacement,2,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,25,25,25-34,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Small/Mid Town,2.0,1.1545,0.651498,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,28,28,25-34,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,1.0996,0.620517,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Partial Replacement,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,35,35,35-44,2,Female,0,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,0.9597,0.54157,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,3,Coexists with Traditional,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,50,50,45-54,1,Male,1,20+ yrs (Higher Edu),1,Manual Worker,Large Town,3.0,1.044,0.589141,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Demand Created,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,"No, definitely not",0,0,0
4,Greece,GRC,43,43,35-44,1,Male,1,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.9068,0.511718,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,34,34,25-34,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,1.1238,0.634174,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Complete Replacement,2,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,46,46,45-54,1,Male,1,20+ yrs (Higher Edu),1,Employee,Rural,1.0,0.8885,0.501391,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,No Substitution,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,35,35,35-44,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.9597,0.54157,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Partial Replacement,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,36,36,35-44,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.9597,0.54157,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Complete Replacement,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,27,27,25-34,2,Female,0,20+ yrs (Higher Edu),1,Self-employed,Rural,1.0,1.0582,0.597155,4,Regularly,3,1,2,Once or few times,1,1,Prosumer,1,1,0,1,1,0,0,0,2,0,0,0,0,1,0,1,3,0,1,1,0,1,0,3,Partial Replacement,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,22,22,15-24,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Rural,1.0,1.5958,0.900529,4,Regularly,3,1,4,Regularly,3,1,Prosumer,1,1,1,1,1,0,0,0,3,0,0,1,0,0,0,1,4,1,1,1,0,0,0,3,Partial Replacement,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,60,60,55-64,2,Female,0,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,0.4849,0.273635,3,Occasionally,2,1,3,Occasionally,2,1,Prosumer,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,New Demand Created,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,22,22,15-24,1,Male,1,Still Studying,0,Not Working / Retired / Student,Small/Mid Town,2.0,1.5958,0.900529,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,Complete Replacement,2,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,0
4,Greece,GRC,44,44,35-44,2,Female,0,Up to 15 yrs,0,Not Working / Retired / Student,Small/Mid Town,2.0,0.8445,0.476561,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,44,44,35-44,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.6165,0.347898,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Partial Replacement,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,38,38,35-44,1,Male,1,20+ yrs (Higher Edu),1,Employee,Rural,1.0,0.9989,0.563691,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,Coexists with Traditional,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,56,56,55-64,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Small/Mid Town,2.0,0.6217,0.350833,3,Occasionally,2,1,3,Occasionally,2,1,Prosumer,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,2,4,1,1,0,0,0,0,2,No Substitution,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
4,Greece,GRC,27,27,25-34,1,Male,1,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,1.1677,0.658947,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,Coexists with Traditional,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,47,47,45-54,2,Female,0,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,0.6852,0.386666,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,New Demand Created,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,58,58,55-64,2,Female,0,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,0.4332,0.24446,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,New Demand Created,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
4,Greece,GRC,58,58,55-64,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Large Town,3.0,0.6074,0.342763,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,1,1,0,0,4,0,0,0,0,0,0,0,4,1,1,1,1,0,0,4,New Demand Created,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,30,30,25-34,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.9597,0.54157,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,Partial Replacement,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,"No, definitely not",0,0,0
4,Greece,GRC,44,44,35-44,2,Female,0,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,0.6307,0.355911,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,Coexists with Traditional,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
4,Greece,GRC,39,39,35-44,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.9597,0.54157,4,Regularly,3,1,4,Regularly,3,1,Prosumer,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2.0,"Yes, to some extent",0,1,0
